0,-0.035645,-0.538986,-0.799377
1,-0.022552,-0.628937,-0.828995
2,-0.165268,-0.308899,-0.979935
3,-0.057571,-0.619781,-0.486984
4,-0.005035,-0.575073,-0.551025
5,-0.088409,-0.647110,-0.317612
6,-0.217987,-0.640686,-0.226883
7,-0.388535,-0.529617,-1.152344
8,-0.078690,-0.468887,-1.208954
9,-0.317459,-0.334534,-1.095016
10,-0.191269,-0.280792,-0.929459
11,-0.404938,-0.194489,-1.201965
12,-0.336426,-0.190979,-1.046021
13,-0.829468,-0.347855,-0.693893
14,-0.826309,-0.148392,-0.452362
15,-0.942169,-0.357437,0.102676
16,-0.997681,-0.609680,0.268799
17,-0.754776,-0.557556,0.159988
18,-1.095367,-0.422455,0.321869
19,-1.059097,-0.412506,0.283463
20,-0.722504,-0.637283,0.471375
21,-0.661987,-0.506516,0.754868
22,-0.625443,-0.632019,0.630966
23,-0.540100,-0.938156,0.176620
24,-0.323654,-0.776337,0.321625
25,-0.813858,-0.796860,0.426147
26,-1.133041,-1.538666,0.670853
27,-0.229095,-1.339264,0.566940
28,-0.431213,-0.496719,0.328720
29,-0.570343,-0.033997,0.320038
30,-0.917847,0.238495,-0.030899
31,-0.697174,0.416702,0.067001
32,-0.486664,-0.067368,-0.035217
33,-0.845810,-0.176880,0.041504
34,-1.032852,-0.720535,-0.257706
35,-0.977097,-0.467346,-0.119461
36,-0.911255,-0.820831,0.328766
37,-0.553955,-0.348404,0.457443
38,-0.906967,-0.626236,0.351013
39,-0.850235,-0.578491,0.064835
40,-0.740311,-0.757675,0.052689
41,-0.431641,-0.599243,-0.401779
42,-0.202957,-1.069916,0.060532
43,-0.051849,-1.396790,0.036758
44,0.149033,-0.641998,-0.158752
45,-0.232727,-0.750839,-0.257416
46,0.081161,-1.476044,-0.059158
47,-0.071655,-1.543549,-0.380768
48,0.165909,-0.799530,-0.316299
49,0.189621,-0.699631,-0.505508
50,0.278549,-0.908783,-0.328552
51,0.160797,-1.044098,-0.371033
52,0.078598,-1.476868,-0.289398
53,0.090363,-1.246902,-0.496490
54,0.072052,-0.780350,-0.403519
55,0.064453,-0.660065,0.147430
56,0.194931,-0.540131,0.067780
57,0.168030,-1.057800,-0.944977
58,0.194244,-1.031494,-0.385635
59,0.087677,-0.834671,-0.397141
60,0.048141,-0.947662,-0.448593
61,0.185181,-0.771210,-0.389587
62,0.078110,-0.842087,-0.470566
63,0.251953,-1.003922,-0.480453
64,-0.269684,-0.830032,-0.305832
65,0.139099,-0.766052,-0.457962
66,-0.228790,-1.275574,-0.336105
67,-0.031830,-0.818054,-0.539108
68,0.136200,-1.182800,-0.391785
69,0.246811,-1.152832,-0.524246
70,-0.029160,-0.910889,-0.404404
71,-0.150253,-0.621994,-0.170334
72,-0.266861,-0.721756,-0.430420
73,-0.348511,-0.909332,-0.520706
74,-0.083618,-0.999695,-0.464005
75,-0.085785,-1.016006,-0.023178
76,-0.387222,-0.900162,-0.420471
77,-0.354630,-1.328003,-0.682663
78,-0.054947,-1.409058,-0.305237
79,-0.241135,-1.138580,-0.037064
80,0.030731,-0.206726,0.292892
81,0.394348,-0.051620,0.060898
82,0.034836,-0.907059,-0.249298
83,-0.524612,-1.532074,-1.019226
84,-0.278397,-1.232346,-0.641556
85,-0.153580,-0.897095,-0.472015
86,-0.207840,-0.753510,-0.449463
87,-0.179382,-1.233505,-0.427536
88,-0.028503,-1.133194,-0.673004
89,0.087570,-0.484894,-0.069687
90,-0.068939,-0.521271,-0.308609
91,0.163818,-1.403564,-0.528076
92,0.183609,-0.945526,-0.566208
93,-0.077988,-1.159622,-0.519455
94,-0.071350,-1.042770,-0.466553
95,-0.010544,-0.752213,-0.457962
96,-0.032455,-0.677643,-0.288300
97,-0.127884,-0.659836,-0.394043
98,-0.162338,-0.705872,-0.330399
99,0.161545,-1.314056,-0.363098
100,0.015106,-1.112152,-0.526398
101,-0.086334,-0.939346,-0.548508
102,-0.077026,-0.787521,-0.172531
103,-0.231720,-0.379303,-0.481995
104,-0.093536,-1.135147,-0.371323
105,0.054214,-1.238312,-0.431427
106,-0.088913,-0.953339,-0.508667
107,-0.191422,-0.846405,-0.491013
108,-0.348785,-0.558456,-0.187744
109,-0.095520,-0.881744,-0.839279
110,-0.113052,-0.933701,-0.542526
111,-0.208099,-0.859070,-0.471527
112,-0.094620,-0.861771,-0.528732
113,-0.246536,-1.031845,-0.497589
114,0.049072,-1.148132,-0.530945
115,-0.306213,-0.705948,-0.515030
116,0.051620,-0.729599,-0.378571
117,0.031143,-0.784836,-0.428314
118,-0.298416,-0.974991,-0.407867
119,-0.228073,-1.168228,-0.484726
120,-0.060059,-1.013916,-0.438858
121,-0.056396,-0.801102,-0.450241
122,-0.107742,-0.733688,-0.382431
123,-0.195114,-0.949448,-0.457291
124,-0.129852,-0.890076,-0.487946
125,-0.083878,-0.785828,-0.508911
126,-0.097748,-0.820175,-0.489304
127,-0.140366,-0.864426,-0.455780
128,-0.145676,-0.832169,-0.466248
129,-0.173660,-0.903549,-0.474747
130,-0.129120,-0.894470,-0.494568
131,-0.123932,-0.914703,-0.493195
132,-0.088272,-0.885712,-0.486404
133,-0.107025,-0.845428,-0.462662
134,-0.155075,-0.907333,-0.461945
135,-0.164398,-0.868439,-0.496490
136,-0.139023,-0.844208,-0.492722
137,-0.082504,-0.841309,-0.495316
138,-0.073990,-0.841827,-0.478745
139,-0.073608,-0.835464,-0.460846
140,-0.107681,-0.814926,-0.483292
141,-0.153503,-0.899002,-0.536713
142,-0.113708,-0.916824,-0.557541
143,-0.135818,-0.855408,-0.550690
144,-0.131699,-0.853363,-0.506409
145,-0.108185,-0.858109,-0.462265
146,-0.108673,-0.874603,-0.455246
147,-0.118011,-0.899887,-0.450027
148,-0.075607,-0.956284,-0.490402
149,-0.074814,-0.993332,-0.517120
150,-0.073761,-0.943024,-0.464996
151,0.057098,-0.931961,-0.382172
152,0.083435,-0.752609,-0.147797
153,0.021484,-0.879044,-0.196060
154,-0.147095,-1.469299,-0.636841
155,-0.120331,-1.969131,-0.852768
156,0.120117,-1.688431,-0.873901
157,0.018845,-1.175461,-0.397064
158,-0.160110,-0.240677,-0.053894
159,-0.051224,0.097336,0.112762
160,-0.131042,0.314362,0.084259
161,-0.099930,0.163925,0.233978
162,-0.197922,-1.073151,-0.135178
163,-0.282135,-2.755188,-1.230927
164,-0.593307,-1.926102,-1.106873
165,-0.293976,-1.449814,-0.718445
166,0.092285,-0.627304,-0.316467
167,-0.047928,-0.104950,-0.055023
168,0.072525,0.146439,0.317474
169,0.201553,0.115463,0.295441
170,0.087799,-1.003876,-1.605820
171,0.146469,-2.725296,-1.117752
172,0.415863,-1.813599,-0.901901
173,-0.051437,-1.122467,-0.518341
174,-0.059830,-0.421722,-0.118744
175,-0.127289,0.255066,0.325943
176,-0.061737,0.221222,0.171371
177,-0.302002,-0.049896,-0.260056
178,-0.103394,-2.124374,0.086426
179,-0.485184,-2.457153,-1.190399
180,-0.207520,-1.877518,-1.020279
181,-0.005371,-0.959641,-0.448608
182,-0.025391,-0.251007,-0.089783
183,0.001389,0.009781,0.037109
184,0.157654,0.138153,0.267685
185,0.044632,0.165283,0.162521
186,0.047211,-0.128784,0.248062
187,1.466217,-3.112000,-0.395920
188,0.272919,-2.553116,-0.938309
189,0.018845,-1.581833,-0.612228
190,-0.110153,-0.690460,-0.274155
191,-0.112732,-0.177658,0.224442
192,-0.030289,0.493027,0.260025
193,-0.045715,0.049561,0.115326
194,-0.107986,-0.435150,-0.157669
195,-0.046951,-1.893906,-1.551819
196,0.194260,-3.339615,-1.290634
197,-0.025772,-1.899078,-0.853256
198,0.073166,-0.903534,-0.421326
199,0.067474,-0.233017,-0.073624
200,0.093826,0.081268,0.012222
201,0.142517,0.197830,0.247437
202,0.060287,0.176865,0.169479
203,-0.698380,-1.528717,-4.271545
204,0.764069,-3.141785,-1.143951
205,0.588074,-1.972351,-0.639694
206,0.193237,-1.052399,-0.280029
207,0.031860,-0.399200,-0.084839
208,-0.213364,0.346130,0.144531
209,-0.074051,0.207748,0.374847
210,-0.067459,-0.022141,0.268860
211,-0.250015,-1.360764,-0.792328
212,0.388733,-2.162476,-0.752899
213,0.123245,-2.276688,-0.766830
214,0.054016,-0.724915,-0.635010
215,0.247940,-0.766678,-0.313080
216,0.078247,-0.400742,-0.084595
217,0.071609,-0.205078,0.070221
218,-0.028717,-0.032639,0.078842
219,0.449722,-1.559540,-1.355042
220,-0.284958,-1.765747,-0.864929
221,0.102615,-0.959549,-0.501968
222,0.155930,-0.753494,-0.416534
223,-0.129272,-0.361084,-0.155457
224,0.211807,-0.426804,-0.174698
225,0.117844,-0.537964,-0.279083
226,0.358810,-0.980194,-0.524887
227,-0.068176,-1.154572,-0.999603
228,-0.058395,-1.021118,-0.598541
229,0.166931,-1.327454,-0.517883
230,-0.163773,-0.738480,-0.377731
231,0.474503,-0.697754,-0.263916
232,0.254074,-1.240707,-0.429184
233,-0.285385,-0.926987,-0.624603
234,0.081329,-0.854507,-0.295700
235,0.139038,-0.966324,-0.355240
236,-0.117188,-1.032745,-0.517624
237,-0.110519,-0.997437,-0.336899
238,-0.121613,-0.394943,-0.661911
239,-0.266495,-0.776779,-0.381302
240,0.029953,-0.809769,0.221771
241,0.020187,-1.019455,0.775208
242,-0.282379,-0.625412,0.841187
243,-0.363083,-0.739517,0.987610
244,-0.356644,-0.242859,0.564606
245,0.193344,-0.229080,0.876282
246,0.140732,-0.129562,0.833878
247,-0.414520,-0.103546,0.985779
248,-0.295441,0.036804,0.709122
249,-0.310593,-0.252441,0.790985
250,-0.078522,-0.500290,0.690094
251,-0.108322,-0.654510,0.677109
252,-0.060425,-0.688934,1.159683
253,0.330811,-0.941849,0.462296
254,-0.537170,-0.792496,1.689392
255,-0.378372,-0.876343,0.596970
256,-0.616104,-0.600967,0.748611
257,-0.732483,-0.818588,0.296082
258,-0.744629,-0.798111,0.139694
259,-0.708115,-0.927032,0.521713
260,-0.937668,-0.536697,0.498367
261,-0.695206,-0.647781,-0.023285
262,-0.316071,-0.598969,-0.254303
263,-0.212799,0.121643,-2.130356
264,0.010162,-0.588425,-1.043396
265,0.168854,-0.710358,-0.617050
266,0.179932,-0.596344,-0.546219
267,0.054245,-0.450073,-1.139359
268,0.129974,-0.396957,-0.884888
269,0.069153,-0.518036,-0.791306
270,0.031723,-0.499786,-0.818878
271,-0.012482,-0.450699,-0.924988
272,-0.025711,-0.496170,-0.884766
273,0.014725,-0.558762,-0.877457
